preco_de_venda_USD,kilometragem,tipo_combustivel,tipo_do_vendedor,transmissao,dono,consumo_do_combustivel_kmpl,motor_CC,potencia_do_motor_bhp,Marca
4109.59,50000.0,Diesel,Individual,Manual,1º dono,25.44,936.0,57.6,Chevrolet
6164.38,90000.0,Gasolina,Individual,Manual,1º dono,23.84,1199.0,84.0,Tata
3013.7,70000.0,Diesel,Individual,Manual,2º dono,25.44,936.0,57.6,Chevrolet
4109.59,85000.0,Gasolina,Individual,Manual,2º dono,15.6,1196.0,70.0,Ford
7684.93,30000.0,Diesel,Individual,Manual,1º dono,26.59,1248.0,74.0,Maruti
10342.47,15000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
2260.27,90000.0,Gasolina,Individual,Manual,1º dono,20.92,998.0,67.1,Maruti
2602.74,80000.0,Diesel,Individual,Manual,2º dono,19.3,1248.0,73.9,Maruti
1506.85,50000.0,Diesel,Individual,Manual,1º dono,17.2,1396.0,53.5,Tata
7397.26,38000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
6164.38,30000.0,Gasolina,Individual,Manual,1º dono,17.5,1197.0,85.8,Maruti
6164.38,30000.0,Gasolina,Individual,Manual,1º dono,19.1,1197.0,85.8,Maruti
2739.73,50000.0,Gasolina,Individual,Manual,1º dono,18.6,1199.0,76.8,Chevrolet
5821.92,42000.0,Gasolina,Individual,Manual,1º dono,23.84,1199.0,84.0,Tata
5479.45,30000.0,Gasolina,Individual,Manual,1º dono,18.2,1199.0,82.4,Chevrolet
6164.38,90000.0,Diesel,Individual,Manual,1º dono,20.54,1598.0,103.6,Volkswagen
2876.71,46000.0,Gasolina,Individual,Manual,1º dono,20.92,998.0,67.1,Maruti
10972.6,20000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
4520.55,30000.0,Gasolina,Individual,Manual,2º dono,18.5,1197.0,82.85,Hyundai
1643.84,110000.0,Gasolina,Individual,Manual,2º dono,15.3,1341.0,83.0,Hyundai
3013.7,80000.0,Gasolina,Individual,Manual,1º dono,18.2,1199.0,82.4,Chevrolet
4657.53,110000.0,Gasolina,Individual,Manual,1º dono,17.57,1193.0,88.7,Tata
2739.73,70000.0,Diesel,Individual,Manual,2º dono,19.68,1399.0,67.0,Ford
5342.47,40000.0,Gasolina,Individual,Manual,1º dono,20.51,998.0,67.04,Maruti
3767.12,90000.0,Diesel,Individual,Manual,2º dono,19.3,1248.0,73.9,Maruti
10616.44,32000.0,Diesel,Distribuidora,Manual,1º dono,24.3,1248.0,88.5,Maruti
10273.97,5000.0,Diesel,Individual,Manual,1º dono,24.3,1248.0,88.5,Maruti
7808.22,25000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
7945.21,32000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
6643.82,30000.0,Gasolina,Individual,Manual,1º dono,18.7,1199.0,88.7,Honda
5684.93,60000.0,Gasolina,Distribuidora,Manual,1º dono,17.7,1497.0,113.42,Hyundai
4452.05,50000.0,Gasolina,Individual,Automatico,1º dono,19.34,1198.0,76.0,Nissan
7534.25,14200.0,Gasolina,Individual,Manual,1º dono,18.16,1196.0,86.8,Ford
9589.04,19100.0,Gasolina,Individual,Manual,1º dono,19.0,1194.0,94.68,Ford
6383.56,25000.0,Gasolina,Individual,Automatico,4º dono e acima,20.3,1086.0,68.0,Hyundai
6643.82,54000.0,Diesel,Distribuidora,Manual,1º dono,23.0,1498.0,98.96,Ford
9178.08,35000.0,Diesel,Individual,Manual,1º dono,22.71,1461.0,84.8,Nissan
6849.32,20000.0,Gasolina,Individual,Manual,2º dono,18.9,1197.0,81.86,Hyundai
9246.58,52000.0,Diesel,Individual,Manual,1º dono,23.65,1248.0,88.5,Maruti
3013.7,120000.0,Diesel,Individual,Manual,2º dono,23.0,1396.0,90.0,Hyundai
3424.66,90000.0,Diesel,Individual,Manual,2º dono,18.8,1248.0,90.0,Tata
1643.84,120000.0,Gasolina,Individual,Manual,3º dono,18.9,998.0,67.1,Maruti
4109.59,101500.0,Diesel,Individual,Manual,2º dono,21.14,1498.0,103.52,Skoda
6575.34,55735.0,Diesel,Individual,Manual,2º dono,19.01,1461.0,108.45,Renault
3356.16,70000.0,Diesel,Individual,Manual,2º dono,20.0,1399.0,68.1,Ford
2876.71,76000.0,Gasolina,Individual,Manual,4º dono e acima,20.36,1197.0,78.9,Hyundai
10000.0,1500.0,Gasolina,Individual,Manual,1º dono,21.21,1197.0,81.8,Maruti
5479.45,40000.0,Gasolina,Individual,Manual,1º dono,20.51,998.0,67.04,Maruti
5136.99,53319.0,Diesel,Distribuidora,Manual,1º dono,25.44,936.0,56.3,Chevrolet
9589.04,40906.0,Diesel,Distribuidora,Manual,1º dono,21.66,1498.0,108.62,Volkswagen
5136.99,31711.0,Gasolina,Distribuidora,Manual,2º dono,17.6,1496.0,88.7,Toyota
3082.19,59549.0,Gasolina,Distribuidora,Manual,1º dono,19.0,998.0,67.1,Maruti
2739.73,73730.0,Gasolina,Distribuidora,Manual,1º dono,18.2,998.0,67.1,Maruti
6849.32,116104.0,Diesel,Distribuidora,Manual,1º dono,25.8,1498.0,98.6,Honda
6849.32,150546.0,Gasolina,Distribuidora,Manual,1º dono,22.0,1197.0,81.8,Maruti
7602.74,20000.0,Gasolina,Individual,Manual,2º dono,15.8,1499.0,110.0,Ford
7945.21,30000.0,Gasolina,Individual,Automatico,1º dono,18.9,1197.0,81.86,Hyundai
2465.75,120000.0,Diesel,Individual,Manual,2º dono,18.8,1248.0,90.0,Tata
2739.73,80000.0,Gasolina,Individual,Manual,1º dono,19.81,1086.0,68.05,Hyundai
3561.64,60000.0,Diesel,Individual,Manual,1º dono,19.09,1405.0,69.01,Tata
4794.52,25000.0,Gasolina,Individual,Manual,1º dono,23.01,999.0,67.0,Renault
5068.49,170000.0,Diesel,Individual,Manual,1º dono,26.59,1248.0,74.0,Maruti
7534.25,10000.0,Gasolina,Individual,Manual,1º dono,24.0,1199.0,83.81,Tata
4109.59,70000.0,Diesel,Individual,Manual,2º dono,20.0,1399.0,68.0,Ford
2684.93,110000.0,Gasolina,Individual,Manual,1º dono,18.9,998.0,67.1,Maruti
1849.32,80000.0,Gasolina,Individual,Manual,2º dono,19.81,1086.0,68.05,Hyundai
4095.89,16500.0,Gasolina,Individual,Manual,1º dono,17.57,1193.0,88.7,Tata
4109.59,30000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
4109.59,25000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
10273.97,20000.0,Diesel,Individual,Manual,1º dono,24.0,1186.0,73.97,Hyundai
4109.59,70000.0,Diesel,Individual,Manual,2º dono,22.9,1248.0,74.0,Maruti
3424.66,52000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
5753.42,80000.0,Diesel,Individual,Manual,1º dono,23.4,1248.0,74.0,Maruti
4931.51,25000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
5205.48,50000.0,Diesel,Individual,Manual,2º dono,24.0,1120.0,70.0,Hyundai
8904.11,125000.0,Diesel,Individual,Manual,1º dono,22.77,1498.0,98.59,Ford
4794.52,80000.0,Gasolina,Individual,Manual,1º dono,20.51,998.0,67.04,Maruti
3698.63,90000.0,Diesel,Individual,Manual,3º dono,23.0,1396.0,90.0,Hyundai
6164.38,50000.0,Diesel,Individual,Manual,1º dono,22.95,1248.0,74.0,Tata
3698.63,40000.0,Gasolina,Individual,Manual,1º dono,18.9,998.0,67.1,Maruti
3767.12,20000.0,Gasolina,Individual,Manual,1º dono,18.9,998.0,67.1,Maruti
3082.19,58343.0,Gasolina,Concessionaria,Manual,1º dono,21.79,998.0,67.05,Maruti
10136.99,38817.0,Diesel,Distribuidora,Manual,1º dono,27.39,1248.0,74.0,Maruti
7534.25,56494.0,Gasolina,Concessionaria,Manual,1º dono,18.2,1199.0,88.7,Honda
8904.11,5621.0,Gasolina,Concessionaria,Automatico,1º dono,22.0,1197.0,81.8,Maruti
8561.64,25538.0,Gasolina,Concessionaria,Manual,1º dono,16.78,1496.0,88.73,Toyota
8219.18,69779.0,Gasolina,Distribuidora,Automatico,1º dono,22.0,1197.0,81.8,Maruti
6164.38,56290.0,Diesel,Distribuidora,Manual,1º dono,24.0,1186.0,73.97,Hyundai
10671.23,7032.0,Gasolina,Concessionaria,Automatico,1º dono,19.0,1199.0,88.76,Honda
8835.62,11000.0,Gasolina,Distribuidora,Automatico,1º dono,14.3,1598.0,103.5,Skoda
3219.18,98500.0,Gasolina,Individual,Manual,2º dono,19.0,998.0,66.1,Maruti
3767.12,98000.0,Gasolina,Individual,Manual,3º dono,20.36,1197.0,78.9,Hyundai
5479.45,90000.0,Diesel,Individual,Manual,1º dono,20.3,1248.0,92.0,Fiat
2054.79,110000.0,Diesel,Individual,Manual,2º dono,17.1,1493.0,110.0,Hyundai
13013.7,77800.0,Diesel,Individual,Manual,1º dono,25.1,1248.0,88.5,Maruti
1849.32,120000.0,Diesel,Individual,Manual,2º dono,19.0,1405.0,71.0,Tata
4794.52,80000.0,Gasolina,Individual,Manual,2º dono,19.1,1197.0,82.0,Hyundai
6232.88,100000.0,Gasolina,Individual,Manual,2º dono,19.0,1197.0,85.8,Maruti
8972.6,25000.0,Gasolina,Individual,Manual,1º dono,21.21,1197.0,81.8,Maruti
10958.9,30000.0,Diesel,Individual,Manual,3º dono,23.0,1498.0,98.96,Ford
15068.49,25000.0,Gasolina,Individual,Automatico,1º dono,17.8,1496.0,105.5,Toyota
4109.59,72000.0,Diesel,Individual,Manual,2º dono,20.54,1598.0,103.6,Volkswagen
5068.49,60000.0,Gasolina,Individual,Manual,1º dono,18.16,1196.0,86.8,Ford
3260.27,60000.0,Gasolina,Individual,Manual,1º dono,17.92,1086.0,62.1,Hyundai
2739.73,90000.0,Gasolina,Individual,Manual,1º dono,17.92,1086.0,62.1,Hyundai
4383.56,91000.0,Diesel,Individual,Manual,4º dono e acima,22.71,1461.0,84.8,Nissan
1575.33,90000.0,Gasolina,Individual,Manual,4º dono e acima,17.92,1086.0,62.1,Hyundai
4383.56,50000.0,Gasolina,Individual,Manual,2º dono,20.51,998.0,67.04,Maruti
2876.71,20000.0,Gasolina,Individual,Manual,1º dono,19.81,1086.0,68.05,Hyundai
1849.32,150000.0,Gasolina,Individual,Manual,2º dono,18.9,1061.0,67.0,Maruti
4794.52,52000.0,Diesel,Individual,Manual,1º dono,19.09,1405.0,69.01,Tata
9315.07,40000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
2739.73,190000.0,Diesel,Individual,Manual,2º dono,17.8,1248.0,75.0,Maruti
4109.59,50000.0,Gasolina,Individual,Manual,1º dono,23.01,999.0,67.0,Renault
3082.19,80000.0,Gasolina,Individual,Manual,2º dono,18.9,998.0,67.1,Maruti
1369.86,180000.0,Gasolina,Individual,Manual,2º dono,19.0,998.0,67.1,Maruti
5410.96,50000.0,Gasolina,Individual,Manual,1º dono,23.1,998.0,67.04,Maruti
9794.52,50000.0,Diesel,Individual,Manual,1º dono,22.54,1396.0,88.73,Hyundai
8219.18,10000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.86,Hyundai
5273.97,30000.0,Gasolina,Individual,Manual,1º dono,20.63,1198.0,67.06,Datsun
4589.04,135000.0,Diesel,Individual,Manual,1º dono,21.9,1396.0,88.76,Hyundai
4109.59,35000.0,Gasolina,Individual,Manual,1º dono,23.1,998.0,67.04,Maruti
1095.89,120000.0,Gasolina,Individual,Manual,2º dono,13.2,1495.0,94.0,Hyundai
2301.37,190000.0,Diesel,Individual,Manual,2º dono,19.09,1396.0,69.0,Tata
4794.52,25000.0,Gasolina,Individual,Manual,2º dono,16.95,1498.0,97.7,Nissan
3835.62,80000.0,Diesel,Individual,Manual,1º dono,21.02,1248.0,88.76,Tata
7534.25,70000.0,Diesel,Individual,Manual,2º dono,24.4,1120.0,71.0,Hyundai
6849.32,10000.0,Gasolina,Individual,Manual,1º dono,20.14,1197.0,81.86,Hyundai
9589.04,6000.0,Gasolina,Individual,Manual,1º dono,19.0,1194.0,94.68,Ford
5205.48,90000.0,Diesel,Individual,Manual,2º dono,20.5,1598.0,103.5,Skoda
7273.97,20000.0,Gasolina,Individual,Automatico,1º dono,18.9,1197.0,81.86,Hyundai
4109.59,35000.0,Gasolina,Individual,Manual,1º dono,23.01,999.0,67.0,Renault
4794.52,60000.0,Diesel,Individual,Manual,2º dono,20.14,1498.0,88.8,Volkswagen
2054.79,68000.0,Gasolina,Individual,Manual,4º dono e acima,18.6,1199.0,79.4,Chevrolet
6164.38,30000.0,Gasolina,Individual,Manual,1º dono,20.4,1197.0,81.8,Maruti
1164.38,120000.0,Diesel,Individual,Manual,3º dono,16.8,1405.0,68.0,Tata
6164.38,30000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
4931.51,50000.0,Diesel,Individual,Manual,1º dono,27.28,1047.0,69.0,Tata
5342.47,6000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
4109.59,90000.0,Diesel,Individual,Manual,1º dono,25.0,1396.0,69.0,Tata
7739.73,80000.0,Gasolina,Individual,Manual,1º dono,18.16,1196.0,86.8,Ford
924.66,110000.0,Diesel,Individual,Manual,4º dono e acima,17.88,1396.0,52.8,Tata
9589.04,110000.0,Diesel,Individual,Manual,2º dono,24.3,1248.0,88.5,Maruti
3767.12,80000.0,Diesel,Individual,Manual,4º dono e acima,22.07,1199.0,73.9,Volkswagen
8219.18,20000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
2739.73,80000.0,Diesel,Individual,Manual,2º dono,20.4,1248.0,91.2,Fiat
5821.92,91500.0,Diesel,Individual,Manual,2º dono,24.0,1120.0,70.0,Hyundai
5753.42,120000.0,Diesel,Individual,Manual,2º dono,19.3,1248.0,73.9,Maruti
4397.26,100000.0,Diesel,Individual,Manual,2º dono,23.0,1396.0,90.0,Hyundai
6712.33,80000.0,Gasolina,Individual,Manual,1º dono,17.8,1198.0,86.7,Honda
4082.19,70000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
3424.66,40000.0,Diesel,Individual,Manual,1º dono,22.3,1248.0,74.0,Tata
6849.32,20000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,82.0,Hyundai
9328.77,10000.0,Gasolina,Individual,Manual,1º dono,19.0,1194.0,94.68,Ford
1095.89,70000.0,Gasolina,Individual,Manual,2º dono,15.26,1150.0,74.9,Chevrolet
6849.32,45000.0,Gasolina,Individual,Manual,1º dono,19.1,1197.0,85.8,Maruti
2397.26,120000.0,Diesel,Individual,Manual,1º dono,19.09,1396.0,69.0,Tata
9863.01,10000.0,Gasolina,Individual,Manual,1º dono,19.0,1194.0,94.68,Ford
5890.41,86000.0,Diesel,Individual,Manual,2º dono,22.9,1248.0,74.0,Maruti
4794.52,137500.0,Diesel,Individual,Manual,3º dono,19.3,1248.0,73.9,Maruti
5479.45,60000.0,Gasolina,Individual,Manual,1º dono,23.01,999.0,67.0,Renault
5890.41,5000.0,Gasolina,Individual,Manual,1º dono,20.51,998.0,67.04,Maruti
7849.32,30000.0,Gasolina,Individual,Manual,1º dono,20.4,1197.0,81.8,Maruti
8219.18,60000.0,Diesel,Individual,Manual,1º dono,19.01,1461.0,108.45,Renault
2054.79,70000.0,Gasolina,Individual,Manual,3º dono,17.7,1497.0,78.0,Honda
7534.25,15000.0,Gasolina,Individual,Manual,1º dono,20.3,1199.0,84.0,Tata
4383.56,110000.0,Diesel,Individual,Manual,2º dono,19.3,1248.0,73.9,Maruti
10958.9,10000.0,Diesel,Individual,Manual,1º dono,27.4,1498.0,98.63,Honda
3150.67,110000.0,Diesel,Individual,Manual,2º dono,18.8,1248.0,90.0,Tata
8630.14,35000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
3150.67,110000.0,Diesel,Individual,Manual,2º dono,18.8,1248.0,90.0,Tata
6849.32,70000.0,Diesel,Individual,Manual,2º dono,25.8,1498.0,98.6,Honda
3424.66,90000.0,Gasolina,Individual,Manual,2º dono,20.51,998.0,67.04,Maruti
9041.1,60000.0,Gasolina,Individual,Manual,1º dono,21.4,1197.0,83.1,Maruti
3698.63,60000.0,Gasolina,Individual,Manual,1º dono,18.5,1197.0,80.0,Hyundai
3835.62,156060.0,Diesel,Individual,Manual,1º dono,23.2,1248.0,73.94,Maruti
7191.78,70000.0,Gasolina,Individual,Manual,1º dono,20.85,1197.0,83.14,Maruti
4726.03,50000.0,Gasolina,Individual,Manual,2º dono,18.6,1197.0,85.8,Maruti
1301.37,100000.0,Gasolina,Individual,Manual,2º dono,17.8,1086.0,63.0,Hyundai
8424.66,80000.0,Diesel,Individual,Manual,1º dono,22.77,1498.0,98.59,Ford
4794.52,110000.0,Diesel,Individual,Manual,2º dono,20.8,1461.0,64.1,Mahindra
4794.52,35000.0,Gasolina,Individual,Manual,1º dono,20.51,998.0,67.04,Maruti
5205.48,35000.0,Gasolina,Individual,Manual,1º dono,20.51,998.0,67.04,Maruti
3013.7,40000.0,Gasolina,Individual,Manual,1º dono,19.0,998.0,67.1,Maruti
3767.12,70000.0,Gasolina,Individual,Manual,2º dono,18.5,1197.0,85.8,Maruti
1712.33,100000.0,Diesel,Individual,Manual,2º dono,17.0,1405.0,71.0,Tata
4931.51,20000.0,Gasolina,Individual,Manual,1º dono,19.81,1086.0,68.05,Hyundai
7534.25,15000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
2739.73,70000.0,Gasolina,Individual,Manual,2º dono,16.6,1388.0,68.0,Ford
5821.92,15000.0,Gasolina,Individual,Manual,1º dono,19.81,1086.0,68.05,Hyundai
8493.15,107000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
1780.82,54000.0,Diesel,Individual,Manual,2º dono,18.4,1248.0,75.0,Tata
2534.25,90000.0,Diesel,Individual,Manual,4º dono e acima,16.8,1493.0,110.0,Hyundai
2808.21,43000.0,Gasolina,Individual,Manual,2º dono,20.3,998.0,68.05,Hyundai
8561.64,43000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
2054.79,150000.0,Gasolina,Individual,Manual,1º dono,12.8,1396.0,85.0,Tata
4109.59,35000.0,Gasolina,Individual,Manual,1º dono,23.01,999.0,67.0,Renault
3150.67,46000.0,Gasolina,Individual,Manual,1º dono,18.2,1199.0,84.8,Chevrolet
7890.41,35000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
5753.42,110000.0,Diesel,Individual,Manual,1º dono,24.7,1047.0,69.0,Tata
9520.55,50000.0,Diesel,Individual,Manual,1º dono,26.59,1248.0,74.0,Maruti
14383.56,60000.0,Diesel,Individual,Manual,1º dono,21.43,1364.0,87.2,Toyota
5479.45,70000.0,Gasolina,Individual,Manual,1º dono,18.5,1197.0,82.85,Hyundai
6849.32,40000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
2054.79,120000.0,Diesel,Individual,Manual,2º dono,21.12,1248.0,88.8,Tata
1643.84,100000.0,Diesel,Individual,Manual,2º dono,17.0,1405.0,70.0,Tata
2739.73,120000.0,Diesel,Individual,Manual,2º dono,19.09,1405.0,69.01,Tata
4109.59,64000.0,Diesel,Individual,Manual,2º dono,17.8,1399.0,67.0,Ford
4794.52,25000.0,Gasolina,Individual,Manual,1º dono,23.1,998.0,67.04,Maruti
2739.73,70000.0,Diesel,Individual,Manual,2º dono,25.44,936.0,57.6,Chevrolet
5082.19,40000.0,Gasolina,Individual,Manual,1º dono,18.2,1199.0,82.4,Chevrolet
2808.21,120000.0,Diesel,Individual,Manual,2º dono,19.09,1396.0,69.0,Tata
1506.85,90000.0,Gasolina,Individual,Manual,2º dono,13.2,1495.0,94.0,Hyundai
2054.79,100000.0,Diesel,Individual,Manual,4º dono e acima,17.7,1399.0,68.0,Ford
2465.75,110000.0,Diesel,Individual,Manual,2º dono,20.0,1399.0,68.0,Ford
2808.21,120000.0,Diesel,Individual,Manual,2º dono,19.09,1396.0,69.0,Tata
12328.77,40000.0,Diesel,Individual,Manual,1º dono,25.5,1498.0,98.6,Honda
2260.27,110000.0,Gasolina,Individual,Manual,2º dono,17.7,1497.0,78.0,Honda
3698.63,100000.0,Diesel,Individual,Manual,4º dono e acima,21.9,1396.0,90.0,Hyundai
10273.97,40000.0,Diesel,Individual,Manual,1º dono,24.3,1248.0,88.5,Maruti
10273.97,30000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.86,Hyundai
2602.74,90000.0,Diesel,Individual,Manual,2º dono,20.0,1399.0,68.0,Ford
4315.07,80000.0,Gasolina,Individual,Manual,1º dono,17.0,1197.0,80.0,Hyundai
5616.42,90000.0,Diesel,Individual,Manual,1º dono,23.59,1364.0,67.04,Toyota
7945.21,32000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
4657.53,70000.0,Gasolina,Individual,Manual,1º dono,18.5,1197.0,82.85,Hyundai
3835.62,80000.0,Diesel,Individual,Manual,1º dono,22.95,1248.0,74.0,Tata
1780.82,60000.0,Diesel,Individual,Manual,1º dono,22.3,1248.0,74.0,Tata
9726.03,70000.0,Diesel,Individual,Manual,1º dono,24.0,1186.0,73.97,Hyundai
2465.75,144000.0,Diesel,Individual,Manual,2º dono,19.3,1248.0,73.9,Maruti
4383.56,107825.0,Diesel,Individual,Manual,2º dono,21.9,1396.0,90.0,Hyundai
10273.97,30000.0,Diesel,Individual,Manual,1º dono,21.19,1396.0,88.76,Hyundai
7534.25,50000.0,Diesel,Individual,Manual,1º dono,24.7,1047.0,69.0,Tata
10273.97,160000.0,Diesel,Individual,Manual,1º dono,25.1,1498.0,98.6,Honda
6164.38,10000.0,Gasolina,Individual,Manual,1º dono,20.3,1086.0,68.0,Hyundai
7123.29,50000.0,Diesel,Individual,Manual,2º dono,25.2,1248.0,74.0,Maruti
2726.03,60000.0,Gasolina,Individual,Manual,2º dono,20.2,998.0,67.1,Maruti
2054.79,110000.0,Diesel,Individual,Manual,1º dono,25.44,936.0,57.6,Chevrolet
7397.26,80000.0,Diesel,Individual,Manual,3º dono,21.19,1396.0,88.73,Hyundai
3424.66,85000.0,Diesel,Individual,Manual,2º dono,21.5,1248.0,88.8,Maruti
2739.73,90000.0,Gasolina,Individual,Manual,2º dono,18.9,1061.0,67.0,Maruti
1780.82,90000.0,Diesel,Individual,Manual,2º dono,25.0,1396.0,69.0,Tata
3835.62,120000.0,Diesel,Individual,Manual,1º dono,18.1,1493.0,110.0,Hyundai
1643.84,141000.0,Gasolina,Individual,Manual,2º dono,17.3,993.0,60.0,Maruti
3972.6,100000.0,Diesel,Individual,Manual,2º dono,17.8,1248.0,75.0,Maruti
13698.63,15000.0,Diesel,Individual,Manual,1º dono,22.1,1396.0,88.7,Hyundai
5684.93,108000.0,Diesel,Individual,Manual,1º dono,19.3,1248.0,73.9,Maruti
5684.93,108000.0,Diesel,Individual,Manual,1º dono,23.4,1248.0,74.0,Maruti
3287.67,55000.0,Diesel,Individual,Manual,1º dono,25.44,936.0,56.3,Chevrolet
3424.66,37944.0,Diesel,Individual,Manual,1º dono,18.4,1248.0,75.0,Tata
2397.26,90400.0,Diesel,Individual,Manual,1º dono,20.0,1399.0,68.0,Ford
3013.7,85000.0,Diesel,Individual,Manual,2º dono,16.8,1493.0,110.0,Hyundai
1164.38,120000.0,Diesel,Individual,Manual,3º dono,20.8,1527.0,58.0,Maruti
9246.58,5000.0,Gasolina,Individual,Manual,1º dono,21.21,1197.0,81.8,Maruti
7328.77,50000.0,Diesel,Individual,Manual,1º dono,19.87,1461.0,83.8,Renault
10958.9,90000.0,Diesel,Individual,Manual,1º dono,24.3,1248.0,88.5,Maruti
2054.79,80000.0,Gasolina,Individual,Manual,3º dono,15.37,1196.0,73.0,Maruti
1232.88,60000.0,Gasolina,Individual,Manual,2º dono,18.2,1061.0,64.0,Maruti
11643.84,63186.0,Diesel,Individual,Manual,1º dono,22.54,1396.0,88.73,Hyundai
9246.58,5000.0,Gasolina,Individual,Automatico,1º dono,21.4,1197.0,83.1,Maruti
7534.25,23000.0,Diesel,Individual,Manual,1º dono,25.2,1248.0,74.0,Maruti
4794.52,40000.0,Diesel,Individual,Manual,1º dono,20.54,1598.0,103.6,Volkswagen
4109.59,70000.0,Diesel,Individual,Manual,1º dono,23.2,1248.0,73.94,Maruti
5479.45,68000.0,Gasolina,Individual,Manual,1º dono,19.4,1198.0,86.8,Honda
4109.59,65000.0,Diesel,Individual,Manual,1º dono,22.1,1248.0,76.9,Chevrolet
890.41,85000.0,Gasolina,Individual,Manual,1º dono,15.3,1341.0,83.0,Hyundai
2739.73,94000.0,Gasolina,Individual,Manual,3º dono,18.9,998.0,67.1,Maruti
8904.11,100000.0,Diesel,Individual,Manual,1º dono,22.54,1396.0,88.73,Hyundai
8904.11,80000.0,Diesel,Individual,Manual,1º dono,22.54,1396.0,88.73,Hyundai
4794.52,80000.0,Diesel,Individual,Manual,3º dono,22.07,1199.0,73.9,Volkswagen
1027.4,140500.0,Diesel,Individual,Manual,3º dono,17.88,1396.0,52.8,Tata
3287.67,143000.0,Gasolina,Individual,Manual,1º dono,17.5,1298.0,85.8,Maruti
3287.67,60000.0,Gasolina,Individual,Manual,1º dono,20.92,998.0,67.1,Maruti
2465.75,120000.0,Diesel,Individual,Manual,2º dono,18.4,1248.0,75.0,Tata
1301.37,120000.0,Gasolina,Individual,Manual,3º dono,18.0,995.0,62.0,Chevrolet
11109.59,100000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
1369.86,120000.0,Diesel,Individual,Manual,3º dono,16.1,1405.0,70.0,Tata
4794.52,40000.0,Gasolina,Individual,Manual,1º dono,20.51,998.0,67.04,Maruti
1369.86,40000.0,Diesel,Individual,Manual,1º dono,16.8,1405.0,62.0,Tata
13013.7,57000.0,Diesel,Individual,Manual,2º dono,25.1,1248.0,88.5,Maruti
4109.59,110000.0,Diesel,Individual,Manual,2º dono,16.2,1493.0,110.0,Hyundai
2328.77,110000.0,Gasolina,Individual,Manual,4º dono e acima,13.9,1599.0,103.2,Hyundai
12328.77,8079.0,Diesel,Distribuidora,Manual,1º dono,24.7,1047.0,69.0,Tata
4794.52,79990.0,Diesel,Distribuidora,Manual,2º dono,17.8,1399.0,67.0,Ford
5821.92,81632.0,Diesel,Distribuidora,Manual,1º dono,20.0,1399.0,68.0,Ford
8219.18,155201.0,Diesel,Distribuidora,Manual,1º dono,26.1,1498.0,99.23,Ford
10273.97,101504.0,Diesel,Distribuidora,Manual,1º dono,22.7,1498.0,89.84,Ford
6164.38,90165.0,Diesel,Distribuidora,Manual,1º dono,17.8,1399.0,67.0,Ford
4452.05,86017.0,Diesel,Distribuidora,Manual,2º dono,25.5,1498.0,99.23,Ford
8219.18,125531.0,Diesel,Distribuidora,Manual,2º dono,22.77,1498.0,98.59,Ford
7123.29,20000.0,Gasolina,Individual,Manual,1º dono,23.84,1199.0,84.0,Tata
13013.7,40000.0,Diesel,Individual,Automatico,1º dono,21.5,1497.0,108.5,Tata
